rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
96,3.0,3.0,120.0,0.7713901324105997,True,ok,False,0.7191486567562648,0.9432253616257511,0.7439024390243902,70.55324178387232,103.93590645553647,83.01070588054837,6.0,8121.486672926951,1.0,75.52248781407006,33.690067525979785,1
97,3.0,3.5,120.0,0.7704320122258238,True,ok,False,0.7413962700843393,0.9422669468938807,0.7042682926829268,66.54867138481895,104.84640045081333,85.60468778261944,9.0,7687.511024614899,1.0,82.22437237487944,29.74488129694222,1
98,3.5,4.0,90.0,0.7701190484034499,True,ok,False,0.7356467271647594,0.9459296436175463,0.7103658536585366,67.5835891103433,101.36683856333104,78.76862545669827,9.0,7147.104473986858,1.0,64.30195626747476,32.005383208083494,1
99,3.0,2.5,180.0,0.7695774097564801,True,ok,False,0.7293990386359719,0.9451211595095441,0.7195121951219512,68.70817304552506,102.13489846593309,80.50849095297535,7.0,10373.242145947406,1.0,79.61114218453038,38.659808254090095,1
100,4.0,4.0,120.0,0.7641946627818318,False,jitter>50000,False,0.7348549266917597,0.9365798996187842,0.6981707317073171,67.72611319548328,110.249095362155,91.74143085870314,5.0,52823.33072646389,1.0,75.52248781407008,36.86989764584402,1
101,4.0,4.5,60.0,0.764174673246719,True,ok,False,0.7354337961427178,0.9350327783158247,0.698170731707317,67.62191669431083,111.71886059996653,88.10254951386531,6.0,36622.09469440467,1.0,43.888550965201816,33.690067525979785,1
102,2.5,3.0,120.0,0.7622486644287644,True,ok,False,0.7338983766868388,0.9338144535974566,0.6951219512195121,67.89829219636903,112.87626908241617,93.28694925758766,11.0,7303.110171703672,1.0,83.41055797302093,26.56505117707799,1
103,1.5,3.0,120.0,0.7617634855799167,True,ok,False,0.6977325023198891,0.9143337330754704,0.7667682926829269,74.40814958241995,131.38295357830322,107.7662557256819,4.0,8650.689158171685,1.0,101.53695903281547,9.462322208025617,1
104,4.0,5.0,90.0,0.761071943744446,True,ok,False,0.7071279757834897,0.9399788036537499,0.7317073170731707,72.71696435897185,107.02013652893771,81.94230268093207,8.0,6219.6716107958355,1.0,67.03032342765592,30.96375653207352,1
105,3.5,4.0,60.0,0.760476801199506,True,ok,False,0.7395163647162976,0.945208947865323,0.6722560975609756,66.88705435106644,102.0514995279432,77.43620150783975,9.0,13244.496678429188,1.0,44.20792594301601,32.005383208083494,1
106,3.0,3.0,60.0,0.7578958982173923,True,ok,False,0.7232579568987243,0.9363650866450292,0.6966463414634145,69.81356775822961,110.45316768722222,87.87125567675967,10.0,7917.3434097801055,1.0,41.40962210927084,33.690067525979785,1
107,2.5,3.0,60.0,0.757329068521522,True,ok,False,0.7268726849916741,0.9359270447625712,0.6890243902439024,69.16291670149866,110.86930747555748,86.82347513865072,9.0,9511.18335974328,1.0,45.17707757596975,26.56505117707799,1
108,1.5,5.0,90.0,0.756206313324971,True,ok,False,0.7412789691444885,0.9240231681538772,0.6692073170731707,66.56978555399205,122.17799025381665,101.58817899033068,17.0,4932.566572402137,1.0,85.26376375432812,5.710593137499643,1
109,3.0,3.0,90.0,0.7535410177788505,True,ok,False,0.7015681939767208,0.9390894820012312,0.7164634146341463,73.71772508419026,107.86499209883034,83.03761323424588,6.0,13225.042754138778,1.0,59.99999999999999,33.690067525979785,1
110,3.5,4.5,90.0,0.7524491875615281,True,ok,False,0.7622153590164359,0.9375002231933801,0.6128048780487805,62.80123537704153,109.37478796628888,91.3187435491137,18.0,10512.277511004975,1.0,67.85677929855194,29.054604099077146,1
111,4.0,5.0,60.0,0.7474233288415519,True,ok,False,0.7187610585347264,0.940976192992895,0.6661585365853658,70.62300946374924,106.0726166567497,76.95548264845084,11.0,11822.939788731874,1.0,45.96306405806085,30.96375653207352,1
112,4.0,4.0,60.0,0.746148011234274,False,jitter>50000,False,0.7256907791010497,0.9287082303699653,0.6585365853658537,69.37565976181106,117.7271811485329,93.76939406800304,7.0,104120.4805670383,1.0,41.40962210927087,36.86989764584402,1
113,4.5,5.0,120.0,0.7394699319727238,True,ok,False,0.7241960401202099,0.9356400473679721,0.6341463414634146,69.64471277836222,111.14195500042648,90.7029929226705,13.0,19098.597712141982,1.0,80.13829048680303,34.99202019855866,1
